time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Revised,98,2027.25,20.7,14,14.3,22,22.4,17,17.3,167.25,1.71,84,-117.428,-1.4,-1.67,-1.12
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Revised,80,2162.13,27,17,21.3,24,30,26,32.5,190.37,2.38,69,-75.035,-1.09,-1.39,-0.78
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Revised,91,2137.25,23.5,13,14.3,26,28.6,14,15.4,173.83,1.91,77,-103.679,-1.35,-1.63,-1.06
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Revised,89,2146,24.1,13,14.6,28,31.5,15,16.9,179.02,2.01,80,-104.983,-1.31,-1.59,-1.03
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Revised,56,1083.75,19.4,7,12.5,15,26.8,12,21.4,96.2,1.72,46,-64.789,-1.41,-1.78,-1.04
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Revised,28,638.25,22.8,c,c,8,28.6,7,25,c,c,24,-38.943,-1.62,-2.14,-1.11
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Revised,47,998.5,21.2,6,12.8,13,27.7,8,17,84.33,1.79,36,-48.531,-1.35,-1.77,-0.93
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Revised,65,1659.25,25.5,14,21.5,15,23.1,9,13.8,140.49,2.16,57,-38.206,-0.67,-1,-0.34
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Revised,28,664.5,23.7,c,c,10,35.7,7,25,57.85,2.07,22,-35.78,-1.63,-2.16,-1.09
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,Revised,60,1248.75,20.8,8,13.3,18,30,8,13.3,102.47,1.71,48,-91.201,-1.9,-2.26,-1.54
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,Revised,86,1728,20.1,13,15.1,23,26.7,16,18.6,146.01,1.7,74,-114.94,-1.55,-1.85,-1.26
201819,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,Revised,5500,104377.25,19,400,7.2,980,17.8,x,x,x,x,4190,-5334.01,-1.27,-1.31,-1.23
201819,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,Revised,360,7372.5,20.7,30,7,60,16.9,x,x,x,x,300,-423.937,-1.4,-1.54,-1.25
201819,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,Revised,940,17634.25,18.8,70,7.1,170,17.9,x,x,x,x,750,-1042.965,-1.38,-1.47,-1.29
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,Revised,570,11349.75,19.9,50,8.3,100,18.3,x,x,x,x,460,-512.42,-1.11,-1.23,-0.99
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,Revised,360,7270.75,20.4,40,10.7,80,22.2,x,x,x,x,300,c,-1.21,-1.36,-1.07
201819,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,Revised,650,12989.5,20,50,6.9,110,17.4,x,x,x,x,500,-554.299,-1.12,-1.23,-1.01
201819,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,Revised,510,10000,19.8,40,8.3,100,19.8,x,x,x,x,390,-424.308,-1.09,-1.22,-0.96
201819,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,Revised,770,15372.5,20,70,8.9,160,20.7,x,x,x,x,520,-626.469,-1.21,-1.32,-1.1
201819,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,Revised,760,13084,17.2,40,5.5,120,15.4,x,x,x,x,590,c,-1.39,-1.5,-1.29
201819,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,Revised,500,8412.5,16.8,20,4.4,70,14.8,x,x,x,x,390,-566.644,-1.47,-1.6,-1.34
201819,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,Revised,320,6832.25,21.2,30,10.6,70,22.4,x,x,x,x,230,c,-1.28,-1.44,-1.11
201819,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,Revised,450,8540.25,19.2,30,7.6,90,19.6,x,x,x,x,280,-327.37,-1.16,-1.31,-1.01
201819,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,Revised,57,1458.25,25.6,c,c,13,22.8,x,x,x,x,51,-47.104,-0.92,-1.28,-0.57
201819,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,Revised,13,190,14.6,c,c,c,c,x,x,x,x,10,-15.17,-1.52,-2.31,-0.72
201819,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,Revised,30,559.5,18.7,c,c,c,c,x,x,x,x,29,-43.618,-1.5,-1.97,-1.04
201819,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,Revised,23,384.5,16.7,c,c,c,c,x,x,x,x,16,-24.082,-1.51,-2.13,-0.88
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,Revised,28,560.5,20,c,c,c,c,x,x,x,x,22,-37.761,-1.72,-2.25,-1.18
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,Revised,49,1168.5,23.8,6,12.2,8,16.3,x,x,x,x,42,-43.632,-1.04,-1.43,-0.65
201819,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,Revised,18,430.25,23.9,c,c,c,c,x,x,x,x,16,-33.18,-2.07,-2.7,-1.45
201819,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,Revised,29,512.5,17.7,c,c,c,c,x,x,x,x,25,-38.605,-1.54,-2.05,-1.04
201819,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,Revised,18,346.75,19.3,c,c,6,33.3,x,x,x,x,14,-25.064,-1.79,-2.46,-1.12
201819,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,Revised,28,448.25,16,c,c,c,c,x,x,x,x,24,-36.364,-1.52,-2.03,-1
201819,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,Revised,29,615,21.2,c,c,6,20.7,x,x,x,x,26,-36.854,-1.42,-1.91,-0.92
201819,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,Revised,34,698.5,20.5,c,c,6,17.6,x,x,x,x,28,-42.503,-1.52,-1.99,-1.04
201819,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,Revised,23,569.5,24.8,6,26.1,8,34.8,x,x,x,x,20,-17.821,-0.89,-1.45,-0.33
201819,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,Revised,37,469.5,12.7,c,c,c,c,x,x,x,x,28,-53.404,-1.91,-2.38,-1.43
201819,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,Revised,30,413.75,13.8,c,c,c,c,x,x,x,x,24,-35.783,-1.49,-2,-0.98
201819,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,Revised,24,488.75,20.4,c,c,6,25,x,x,x,x,17,-19.148,-1.13,-1.74,-0.52
201819,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,Revised,40,719.75,18,c,c,6,15,x,x,x,x,32,-45.321,-1.42,-1.86,-0.97
201819,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,Revised,34,669.5,19.7,c,c,c,c,x,x,x,x,29,-29.059,-1,-1.47,-0.54
201819,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,Revised,50,1107.75,22.2,c,c,11,22,x,x,x,x,36,-28.405,-0.79,-1.21,-0.37
201819,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,Revised,13,232.25,17.9,c,c,c,c,x,x,x,x,10,-11.89,-1.19,-1.98,-0.39
201819,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,Revised,28,624.5,22.3,c,c,6,21.4,x,x,x,x,22,-18.467,-0.84,-1.38,-0.3
201819,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,Revised,108,1793.75,16.6,7,6.5,17,15.7,x,x,x,x,86,-123.702,-1.44,-1.71,-1.17
201819,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,Revised,76,1655.25,21.8,7,9.2,17,22.4,x,x,x,x,64,-88.711,-1.39,-1.7,-1.07
201819,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,Revised,109,2025,18.6,9,8.3,20,18.3,x,x,x,x,81,-106.033,-1.31,-1.59,-1.03
201819,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,Revised,35,745,21.3,c,c,7,20,x,x,x,x,31,-40.912,-1.32,-1.77,-0.87
201819,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,Revised,29,641.5,22.1,c,c,9,31,x,x,x,x,27,-30.103,-1.11,-1.6,-0.63
201819,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,Revised,37,658,17.8,c,c,8,21.6,x,x,x,x,28,-40.243,-1.44,-1.91,-0.96
201819,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,Revised,36,662.75,18.4,c,c,6,16.7,x,x,x,x,29,-41.494,-1.43,-1.9,-0.96
201819,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,Revised,29,491.25,16.9,c,c,c,c,x,x,x,x,24,-44.024,-1.83,-2.35,-1.32
201819,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,Revised,20,388.5,19.4,c,c,c,c,x,x,x,x,16,-26.363,-1.65,-2.28,-1.02
201819,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,Revised,46,780.5,17,c,c,9,19.6,x,x,x,x,41,-68.38,-1.67,-2.06,-1.28
201819,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,Revised,26,504.25,19.4,c,c,7,26.9,x,x,x,x,20,-39.094,-1.95,-2.52,-1.39
201819,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,Revised,23,503.75,21.9,c,c,6,26.1,x,x,x,x,18,-15.042,-0.84,-1.43,-0.24
201819,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,Revised,31,461.25,14.9,c,c,c,c,x,x,x,x,27,-53.876,-2,-2.48,-1.51
201819,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,Revised,55,1028.25,18.7,c,c,8,14.5,x,x,x,x,44,-65.69,-1.49,-1.87,-1.11
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,Revised,13,339,26.1,c,c,c,c,x,x,x,x,9,-5.497,-0.61,-1.45,0.23
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,Revised,74,1390,18.8,6,8.1,11,14.9,x,x,x,x,55,-64.919,-1.18,-1.52,-0.84
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,Revised,30,664.5,22.2,c,c,6,20,x,x,x,x,27,-34.326,-1.27,-1.76,-0.79
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA 12 months at 31 March,Revised,38,781,20.6,c,c,6,15.8,x,x,x,x,29,-22.356,-0.77,-1.24,-0.3
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CLA 12 months at 31 March,Revised,18,441.5,24.5,c,c,6,33.3,x,x,x,x,16,-20.083,-1.26,-1.88,-0.63
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CLA 12 months at 31 March,Revised,28,435,15.5,c,c,c,c,x,x,x,x,24,-28.918,-1.2,-1.72,-0.69
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA 12 months at 31 March,Revised,52,1321,25.4,6,11.5,16,30.8,x,x,x,x,47,-40.981,-0.87,-1.24,-0.51
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA 12 months at 31 March,Revised,91,2144.75,23.6,12,13.2,23,25.3,x,x,x,x,78,-68.231,-0.87,-1.16,-0.59
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CLA 12 months at 31 March,Revised,27,461.75,17.1,c,c,c,c,x,x,x,x,21,-33.15,-1.58,-2.13,-1.03
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CLA 12 months at 31 March,Revised,10,188.75,18.9,c,c,c,c,x,x,x,x,8,-13.297,-1.66,-2.55,-0.77
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA 12 months at 31 March,Revised,36,539.75,15,c,c,c,c,x,x,x,x,28,-43.682,-1.56,-2.04,-1.09
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA 12 months at 31 March,Revised,38,402.75,10.6,c,c,c,c,x,x,x,x,28,-43.073,-1.54,-2.01,-1.06
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA 12 months at 31 March,Revised,56,963.5,17.2,c,c,8,14.3,x,x,x,x,45,-64.297,-1.43,-1.8,-1.05
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA 12 months at 31 March,Revised,33,711.5,21.6,c,c,7,21.2,x,x,x,x,27,-19.828,-0.73,-1.22,-0.25
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA 12 months at 31 March,Revised,25,565,22.6,c,c,6,24,x,x,x,x,19,-9.782,-0.51,-1.09,0.06
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA 12 months at 31 March,Revised,28,602,21.5,c,c,6,21.4,x,x,x,x,25,-36.614,-1.46,-1.97,-0.96
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA 12 months at 31 March,Revised,43,922,21.4,c,c,8,18.6,x,x,x,x,37,-39.483,-1.07,-1.48,-0.65
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA 12 months at 31 March,Revised,43,890,20.7,c,c,8,18.6,x,x,x,x,34,-38.161,-1.12,-1.55,-0.69
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA 12 months at 31 March,Revised,37,686.25,18.5,c,c,10,27,x,x,x,x,31,-46.425,-1.5,-1.95,-1.05
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA 12 months at 31 March,Revised,31,c,c,c,c,c,c,x,x,x,x,24,-30.995,-1.29,-1.8,-0.78
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA 12 months at 31 March,Revised,59,1249.5,21.2,8,13.6,15,25.4,x,x,x,x,50,-55.329,-1.11,-1.46,-0.75
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA 12 months at 31 March,Revised,39,800.25,20.5,c,c,8,20.5,x,x,x,x,34,-40.639,-1.2,-1.63,-0.76
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA 12 months at 31 March,Revised,72,1525.75,21.2,9,12.5,18,25,x,x,x,x,62,-82.265,-1.33,-1.65,-1.01
201819,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,x,x,x,x,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CLA 12 months at 31 March,Revised,121,2657.5,22,7,5.8,22,18.2,x,x,x,x,93,-94.25,-1.01,-1.27,-0.75
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CLA 12 months at 31 March,Revised,56,1110,19.8,6,10.7,13,23.2,x,x,x,x,39,-34.61,-0.89,-1.29,-0.48
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CLA 12 months at 31 March,Revised,49,807.5,16.5,c,c,c,c,x,x,x,x,40,-56.588,-1.41,-1.81,-1.02
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CLA 12 months at 31 March,Revised,19,456.25,24,c,c,c,c,x,x,x,x,15,-11.133,-0.74,-1.39,-0.09
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CLA 12 months at 31 March,Revised,46,1107.75,24.1,c,c,7,15.2,x,x,x,x,39,-29.03,-0.74,-1.15,-0.34
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CLA 12 months at 31 March,Revised,20,300.5,15,c,c,0,0,x,x,x,x,14,-16.968,-1.21,-1.88,-0.54
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CLA 12 months at 31 March,Revised,22,617.25,28.1,c,c,8,36.4,x,x,x,x,11,-7.445,-0.68,-1.43,0.08
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CLA 12 months at 31 March,Revised,72,1611.25,22.4,9,12.5,21,29.2,x,x,x,x,57,-63.197,-1.11,-1.44,-0.78
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CLA 12 months at 31 March,Revised,35,429.75,12.3,c,c,c,c,x,x,x,x,23,-35.717,-1.55,-2.08,-1.03
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CLA 12 months at 31 March,Revised,33,663.5,20.1,c,c,c,c,x,x,x,x,24,-33.986,-1.42,-1.93,-0.9
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CLA 12 months at 31 March,Revised,40,818.25,20.5,c,c,7,17.5,x,x,x,x,33,-29.648,-0.9,-1.34,-0.46
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CLA 12 months at 31 March,Revised,41,755,18.4,c,c,7,17.1,x,x,x,x,29,-31.022,-1.07,-1.54,-0.6
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CLA 12 months at 31 March,Revised,46,938.25,20.4,c,c,7,15.2,x,x,x,x,38,-42.76,-1.13,-1.53,-0.72
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CLA 12 months at 31 March,Revised,50,716.75,14.3,c,c,c,c,x,x,x,x,40,-67.945,-1.7,-2.1,-1.3
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CLA 12 months at 31 March,Revised,18,324.75,18,c,c,c,c,x,x,x,x,12,-11.451,-0.95,-1.68,-0.23
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CLA 12 months at 31 March,Revised,61,1096.75,18,c,c,8,13.1,x,x,x,x,45,-46.805,-1.04,-1.41,-0.67
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CLA 12 months at 31 March,Revised,12,278.75,23.2,c,c,c,c,x,x,x,x,10,-6.309,-0.63,-1.43,0.16
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,Revised,82,1735.75,21.2,7,8.5,18,22,x,x,x,x,65,-67.333,-1.04,-1.35,-0.72
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,Revised,83,1838.75,22.2,8,9.6,20,24.1,x,x,x,x,63,-64.055,-1.02,-1.33,-0.7
