time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_no_identified_SEN,t_all_SEN,t_SEN_support,t_statement_or_EHC_plan,t_ASD,t_HI,t_MLD,t_MSI,t_NSA,t_OTH,t_PD,t_PMLD,t_SEMH,t_SLCN,t_SLD,t_SPLD,t_VI,pt_no_identified_SEN,pt_all_SEN,pt_SEN_support,pt_statement_or_EHC_plan,pt_ASD,pt_HI,pt_MLD,pt_MSI,pt_NSA,pt_OTH,pt_PD,pt_PMLD,pt_SEMH,pt_SLCN,pt_SLD,pt_SPLD,pt_VI
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,3450,2270,1180,900,290,70,20,330,0,30,40,20,10,360,240,20,60,c,65.7,34.3,25.9,8.4,5.5,1.5,27.4,0,2.4,3,1.4,0.6,30.7,19.8,2,5.2,c
202021,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,1920,1190,730,530,200,40,c,130,c,30,30,10,10,300,120,30,30,c,62,38,27.6,10.5,5.5,c,17.3,c,3.6,3.4,1.9,1,41.6,16.9,3.7,4.7,c
202021,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,4170,2530,1640,1140,500,160,20,170,c,50,40,30,20,630,360,40,120,10,60.7,39.3,27.4,11.9,9.6,1.5,10.1,c,3.1,2.6,1.8,1,38.1,22.2,2.3,7.1,0.7
202021,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,4890,2890,2000,1440,550,170,20,370,c,40,60,30,10,720,420,40,120,10,59.1,40.9,29.6,11.3,8.5,0.8,18.3,c,1.8,2.9,1.4,0.6,36,20.9,2,6.2,0.7
202021,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,2570,1460,1110,810,300,50,10,180,c,30,40,10,c,480,190,30,80,10,56.7,43.3,31.6,11.7,4.4,0.6,16.5,c,2.6,3.1,1.2,c,43.2,16.6,2.8,7.3,0.7
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,1690,1030,660,480,180,80,10,40,0,20,20,10,10,260,150,10,50,c,60.8,39.2,28.3,10.9,12,1.7,5.7,0,3.2,3.2,1.2,1.4,39,23,1.5,8,c
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,2480,1500,980,660,310,80,10,130,c,30,20,20,10,370,210,30,60,10,60.6,39.4,26.8,12.7,8,1.3,13.1,c,3.1,2.1,2.1,0.7,37.5,21.7,2.8,6.4,1
202021,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,222,145,77,60,17,c,c,29,0,0,c,c,c,20,10,c,c,0,65.3,34.7,27,7.7,c,c,37.7,0,0,c,c,c,26,13,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,52,36,16,10,6,c,0,c,0,c,0,0,0,c,c,0,0,0,69.2,30.8,19.2,11.5,c,0,c,0,c,0,0,0,c,c,0,0,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,126,78,48,30,18,c,c,12,0,c,c,0,0,8,14,c,c,0,61.9,38.1,23.8,14.3,c,c,25,0,c,c,0,0,16.7,29.2,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,158,105,53,47,6,c,0,12,c,c,0,0,0,17,11,c,8,0,66.5,33.5,29.7,3.8,c,0,22.6,c,c,0,0,0,32.1,20.8,c,15.1,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,378,278,100,84,16,c,c,24,0,c,c,0,0,39,20,c,c,0,73.5,26.5,22.2,4.2,c,c,24,0,c,c,0,0,39,20,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,221,144,77,66,11,c,0,21,0,0,0,c,0,24,19,c,c,c,65.2,34.8,29.9,5,c,0,27.3,0,0,0,c,0,31.2,24.7,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,106,61,45,37,8,c,0,6,0,c,c,0,0,16,11,c,c,0,57.5,42.5,34.9,7.5,c,0,13.3,0,c,c,0,0,35.6,24.4,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,221,145,76,52,24,6,c,12,0,c,c,c,0,22,22,c,c,0,65.6,34.4,23.5,10.9,7.9,c,15.8,0,c,c,c,0,28.9,28.9,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,171,127,44,30,14,c,0,12,0,0,0,0,0,17,9,0,c,0,74.3,25.7,17.5,8.2,c,0,27.3,0,0,0,0,0,38.6,20.5,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,107,65,42,32,10,c,0,c,0,c,c,c,0,19,8,0,c,0,60.7,39.3,29.9,9.3,c,0,c,0,c,c,c,0,45.2,19,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,213,149,64,52,12,c,0,12,c,c,c,c,0,19,17,c,c,0,70,30,24.4,5.6,c,0,18.8,c,c,c,c,0,29.7,26.6,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,282,190,92,80,12,6,0,19,0,c,0,c,c,37,20,c,c,0,67.4,32.6,28.4,4.3,6.5,0,20.7,0,c,0,c,c,40.2,21.7,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,93,63,30,23,7,c,0,c,0,0,c,0,0,10,9,0,c,0,67.7,32.3,24.7,7.5,c,0,c,0,0,c,0,0,33.3,30,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,219,130,89,71,18,c,0,19,0,0,c,c,0,31,28,c,c,c,59.4,40.6,32.4,8.2,c,0,21.3,0,0,c,c,0,34.8,31.5,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,268,183,85,62,23,c,c,25,0,0,c,c,c,33,16,0,c,0,68.3,31.7,23.1,8.6,c,c,29.4,0,0,c,c,c,38.8,18.8,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,122,62,60,43,17,c,0,c,0,6,0,0,0,35,7,c,c,0,50.8,49.2,35.2,13.9,c,0,c,0,10,0,0,0,58.3,11.7,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,153,101,52,32,20,c,0,17,0,0,c,c,c,18,c,0,c,0,66,34,20.9,13.1,c,0,32.7,0,0,c,c,c,34.6,c,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,127,82,45,31,14,c,0,c,0,c,c,c,0,15,9,c,c,c,64.6,35.4,24.4,11,c,0,c,0,c,c,c,0,33.3,20,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CPPO at 31 March,252,167,85,61,24,9,0,11,0,c,c,c,0,29,13,c,9,c,66.3,33.7,24.2,9.5,10.6,0,12.9,0,c,c,c,0,34.1,15.3,c,10.6,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CPPO at 31 March,79,38,41,28,13,c,0,6,0,0,c,0,0,17,7,0,c,c,48.1,51.9,35.4,16.5,c,0,14.6,0,0,c,0,0,41.5,17.1,0,c,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CPPO at 31 March,127,87,40,30,10,c,0,9,0,c,c,0,0,16,6,0,c,0,68.5,31.5,23.6,7.9,c,0,22.5,0,c,c,0,0,40,15,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CPPO at 31 March,288,186,102,77,25,c,0,21,0,6,7,c,0,35,16,0,10,0,64.6,35.4,26.7,8.7,c,0,20.6,0,5.9,6.9,c,0,34.3,15.7,0,9.8,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CPPO at 31 March,422,248,174,144,30,8,c,15,c,c,7,c,0,69,45,c,17,c,58.8,41.2,34.1,7.1,4.6,c,8.6,c,c,4,c,0,39.7,25.9,c,9.8,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CPPO at 31 March,383,229,154,109,45,12,c,27,0,7,8,c,c,50,30,10,6,0,59.8,40.2,28.5,11.7,7.8,c,17.5,0,4.5,5.2,c,c,32.5,19.5,6.5,3.9,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CPPO at 31 March,283,189,94,67,27,c,c,20,0,7,c,c,c,34,19,c,c,0,66.8,33.2,23.7,9.5,c,c,21.3,0,7.4,c,c,c,36.2,20.2,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CPPO at 31 March,211,151,60,43,17,c,c,11,0,0,0,0,0,25,11,0,9,0,71.6,28.4,20.4,8.1,c,c,18.3,0,0,0,0,0,41.7,18.3,0,15,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CPPO at 31 March,269,160,109,84,25,7,c,24,0,0,c,c,c,42,22,c,8,0,59.5,40.5,31.2,9.3,6.4,c,22,0,0,c,c,c,38.5,20.2,c,7.3,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CPPO at 31 March,166,112,54,c,c,c,0,c,0,c,c,c,0,c,c,c,c,0,67.5,32.5,c,c,c,0,c,0,c,c,c,0,c,c,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CPPO at 31 March,113,72,41,34,7,c,0,10,0,c,c,c,0,12,6,0,c,c,63.7,36.3,30.1,6.2,c,0,24.4,0,c,c,c,0,29.3,14.6,0,c,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CPPO at 31 March,103,65,38,27,11,c,0,6,0,0,c,c,0,15,8,c,c,0,63.1,36.9,26.2,10.7,c,0,15.8,0,0,c,c,0,39.5,21.1,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CPPO at 31 March,233,155,78,57,21,c,0,10,c,c,c,0,0,35,21,0,c,0,66.5,33.5,24.5,9,c,0,12.8,c,c,c,0,0,44.9,26.9,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CPPO at 31 March,122,76,46,29,17,c,0,8,0,0,c,c,0,15,10,0,c,c,62.3,37.7,23.8,13.9,c,0,17.4,0,0,c,c,0,32.6,21.7,0,c,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CPPO at 31 March,96,67,29,20,9,c,0,c,0,0,c,0,0,8,12,0,c,0,69.8,30.2,20.8,9.4,c,0,c,0,0,c,0,0,27.6,41.4,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CPPO at 31 March,306,185,121,102,19,7,c,28,0,c,7,0,c,50,19,0,c,c,60.5,39.5,33.3,6.2,5.8,c,23.1,0,c,5.8,0,c,41.3,15.7,0,c,c
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CPPO at 31 March,214,132,82,62,20,c,0,6,0,c,c,c,0,35,21,c,7,0,61.7,38.3,29,9.3,c,0,7.3,0,c,c,c,0,42.7,25.6,c,8.5,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CPPO at 31 March,136,88,48,37,11,c,c,9,0,0,0,0,0,27,6,c,0,0,64.7,35.3,27.2,8.1,c,c,18.8,0,0,0,0,0,56.3,12.5,c,0,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CPPO at 31 March,625,411,214,154,60,6,6,40,0,c,c,c,c,81,49,8,13,c,65.8,34.2,24.6,9.6,2.8,2.8,18.7,0,c,c,c,c,37.9,22.9,3.7,6.1,c
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CPPO at 31 March,119,88,31,24,7,0,0,6,0,0,c,0,0,12,c,c,c,0,73.9,26.1,20.2,5.9,0,0,19.4,0,0,c,0,0,38.7,c,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CPPO at 31 March,238,162,76,66,10,c,c,18,0,0,c,0,0,35,11,0,9,0,68.1,31.9,27.7,4.2,c,c,23.7,0,0,c,0,0,46.1,14.5,0,11.8,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CPPO at 31 March,122,84,38,27,11,c,0,13,0,0,c,0,c,13,c,0,c,0,68.9,31.1,22.1,9,c,0,34.2,0,0,c,0,c,34.2,c,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CPPO at 31 March,416,290,126,102,24,8,0,9,0,6,c,c,0,33,42,7,17,c,69.7,30.3,24.5,5.8,6.3,0,7.1,0,4.8,c,c,0,26.2,33.3,5.6,13.5,c
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CPPO at 31 March,166,113,53,42,11,c,0,10,0,c,0,0,c,22,12,0,c,0,68.1,31.9,25.3,6.6,c,0,18.9,0,c,0,0,c,41.5,22.6,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CPPO at 31 March,371,225,146,115,31,c,c,23,0,c,c,c,c,60,42,c,6,0,60.6,39.4,31,8.4,c,c,15.8,0,c,c,c,c,41.1,28.8,c,4.1,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CPPO at 31 March,176,106,70,50,20,c,c,22,0,c,c,c,0,24,10,c,c,c,60.2,39.8,28.4,11.4,c,c,31.4,0,c,c,c,0,34.3,14.3,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CPPO at 31 March,57,41,16,c,c,0,c,c,0,c,0,0,0,c,c,c,c,0,71.9,28.1,c,c,0,c,c,0,c,0,0,0,c,c,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CPPO at 31 March,185,106,79,63,16,9,0,9,0,c,c,0,0,35,13,0,8,c,57.3,42.7,34.1,8.6,11.4,0,11.4,0,c,c,0,0,44.3,16.5,0,10.1,c
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CPPO at 31 March,127,75,52,36,16,c,0,13,0,c,c,0,0,17,c,0,10,0,59.1,40.9,28.3,12.6,c,0,25,0,c,c,0,0,32.7,c,0,19.2,0
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CPPO at 31 March,492,324,168,129,39,15,c,27,0,c,7,c,c,59,37,c,11,c,65.9,34.1,26.2,7.9,8.9,c,16.1,0,c,4.2,c,c,35.1,22,c,6.5,c
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CPPO at 31 March,261,171,90,68,22,7,c,26,0,8,c,0,0,24,16,6,0,c,65.5,34.5,26.1,8.4,7.8,c,28.9,0,8.9,c,0,0,26.7,17.8,6.7,0,c
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CPPO at 31 March,97,59,38,32,6,c,0,8,0,0,0,c,0,16,c,0,9,0,60.8,39.2,33,6.2,c,0,21.1,0,0,0,c,0,42.1,c,0,23.7,0
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CPPO at 31 March,321,218,103,74,29,11,c,24,0,c,c,c,c,30,22,c,c,c,67.9,32.1,23.1,9,10.7,c,23.3,0,c,c,c,c,29.1,21.4,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CPPO at 31 March,519,314,205,168,37,22,c,40,0,10,6,c,c,75,29,c,13,c,60.5,39.5,32.4,7.1,10.7,c,19.5,0,4.9,2.9,c,c,36.6,14.1,c,6.3,c
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CPPO at 31 March,210,126,84,59,25,6,0,22,0,c,c,c,0,37,9,c,c,0,60,40,28.1,11.9,7.1,0,26.2,0,c,c,c,0,44,10.7,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CPPO at 31 March,254,167,87,57,30,6,0,25,0,0,c,0,c,26,9,7,6,c,65.7,34.3,22.4,11.8,6.9,0,28.7,0,0,c,0,c,29.9,10.3,8,6.9,c
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CPPO at 31 March,196,125,71,51,20,c,0,25,0,c,c,c,c,21,9,c,c,c,63.8,36.2,26,10.2,c,0,35.2,0,c,c,c,c,29.6,12.7,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CPPO at 31 March,453,297,156,128,28,6,0,33,0,7,8,c,0,57,27,c,12,c,65.6,34.4,28.3,6.2,3.8,0,21.2,0,4.5,5.1,c,0,36.5,17.3,c,7.7,c
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CPPO at 31 March,395,245,150,138,12,10,c,31,0,c,c,c,c,74,13,0,10,0,62,38,34.9,3,6.7,c,20.7,0,c,c,c,c,49.3,8.7,0,6.7,0
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CPPO at 31 March,447,314,133,115,18,13,c,26,0,0,6,c,0,56,17,c,6,0,70.2,29.8,25.7,4,9.8,c,19.5,0,0,4.5,c,0,42.1,12.8,c,4.5,0
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CPPO at 31 March,c,c,c,c,0,0,0,c,0,0,0,0,0,0,0,c,0,0,c,c,c,0,0,0,c,0,0,0,0,0,0,0,0,0,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CPPO at 31 March,780,524,256,206,50,23,c,82,0,7,c,c,c,85,38,c,c,c,67.2,32.8,26.4,6.4,9,c,32,0,2.7,c,c,c,33.2,14.8,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CPPO at 31 March,311,202,109,91,18,11,0,30,0,c,c,c,c,29,22,c,c,c,65,35,29.3,5.8,10.1,0,27.5,0,c,c,c,c,26.6,20.2,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CPPO at 31 March,200,123,77,59,18,c,c,22,0,c,0,c,0,23,19,0,c,0,61.5,38.5,29.5,9,c,c,28.6,0,c,0,c,0,29.9,24.7,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CPPO at 31 March,60,25,35,26,9,c,c,c,0,c,c,0,0,14,c,0,7,0,41.7,58.3,43.3,15,c,c,c,0,c,c,0,0,40,c,0,20,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CPPO at 31 March,312,228,84,71,13,c,c,20,0,6,c,0,c,28,16,c,c,0,73.1,26.9,22.8,4.2,c,c,23.8,0,7.1,c,0,c,33.3,19,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CPPO at 31 March,186,137,49,28,21,c,c,7,0,c,7,c,c,17,7,0,c,0,73.7,26.3,15.1,11.3,c,c,14.3,0,c,14.3,c,c,34.7,14.3,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CPPO at 31 March,89,61,28,21,7,c,0,c,0,0,c,0,0,10,6,0,c,0,68.5,31.5,23.6,7.9,c,0,c,0,0,c,0,0,35.7,21.4,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CPPO at 31 March,343,214,129,99,30,c,0,37,0,c,c,c,0,37,25,c,17,0,62.4,37.6,28.9,8.7,c,0,28.7,0,c,c,c,0,28.7,19.4,c,13.2,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CPPO at 31 March,318,202,116,79,37,c,c,33,0,c,c,c,c,33,32,0,8,0,63.5,36.5,24.8,11.6,c,c,28.4,0,c,c,c,c,28.4,27.6,0,6.9,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CPPO at 31 March,57,32,25,13,12,c,0,7,0,0,0,0,0,8,c,c,0,0,56.1,43.9,22.8,21.1,c,0,28,0,0,0,0,0,32,c,c,0,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CPPO at 31 March,132,83,49,31,18,c,c,20,0,c,c,0,0,c,11,c,c,0,62.9,37.1,23.5,13.6,c,c,40.8,0,c,c,0,0,c,22.4,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CPPO at 31 March,221,133,88,64,24,c,0,23,0,0,c,c,0,35,12,6,c,c,60.2,39.8,29,10.9,c,0,26.1,0,0,c,c,0,39.8,13.6,6.8,c,c
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CPPO at 31 March,174,119,55,41,14,c,c,20,0,c,c,c,0,16,9,0,c,0,68.4,31.6,23.6,8,c,c,36.4,0,c,c,c,0,29.1,16.4,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CPPO at 31 March,271,187,84,66,18,c,c,16,0,c,c,c,0,25,30,c,c,0,69,31,24.4,6.6,c,c,19,0,c,c,c,0,29.8,35.7,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CPPO at 31 March,71,47,24,14,10,c,0,c,0,c,c,c,0,9,c,c,c,0,66.2,33.8,19.7,14.1,c,0,c,0,c,c,c,0,37.5,c,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CPPO at 31 March,264,159,105,78,27,c,0,25,0,c,c,0,0,37,21,6,7,0,60.2,39.8,29.5,10.2,c,0,23.8,0,c,c,0,0,35.2,20,5.7,6.7,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CPPO at 31 March,102,58,44,34,10,6,0,9,0,0,0,0,c,21,c,0,c,c,56.9,43.1,33.3,9.8,13.6,0,20.5,0,0,0,0,c,47.7,c,0,c,c
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CPPO at 31 March,373,244,129,103,26,c,0,30,0,c,c,c,c,47,30,c,c,0,65.4,34.6,27.6,7,c,0,23.3,0,c,c,c,c,36.4,23.3,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CPPO at 31 March,177,86,91,65,26,c,0,13,0,c,6,c,c,36,14,c,c,0,48.6,51.4,36.7,14.7,c,0,14.3,0,c,6.6,c,c,39.6,15.4,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CPPO at 31 March,182,125,57,41,16,c,0,9,0,c,c,0,c,22,9,c,c,0,68.7,31.3,22.5,8.8,c,0,15.8,0,c,c,0,c,38.6,15.8,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CPPO at 31 March,264,154,110,74,36,c,c,17,c,c,c,c,c,57,15,c,c,c,58.3,41.7,28,13.6,c,c,15.5,c,c,c,c,c,51.8,13.6,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CPPO at 31 March,59,40,19,c,c,c,0,c,0,0,0,0,0,c,c,0,0,0,67.8,32.2,c,c,c,0,c,0,0,0,0,0,c,c,0,0,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CPPO at 31 March,107,72,35,25,10,c,0,c,0,c,c,0,0,17,c,c,c,0,67.3,32.7,23.4,9.3,c,0,c,0,c,c,0,0,48.6,c,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CPPO at 31 March,272,177,95,66,29,7,0,12,0,c,c,c,0,44,14,c,6,0,65.1,34.9,24.3,10.7,7.4,0,12.6,0,c,c,c,0,46.3,14.7,c,6.3,0
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CPPO at 31 March,45,25,20,13,7,c,0,6,0,0,0,0,0,7,c,0,c,0,55.6,44.4,28.9,15.6,c,0,30,0,0,0,0,0,35,c,0,c,0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CPPO at 31 March,88,52,36,21,15,6,0,10,0,0,0,c,0,13,c,c,c,c,59.1,40.9,23.9,17,16.7,0,27.8,0,0,0,c,0,36.1,c,c,c,c
202021,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CPPO at 31 March,152,83,69,59,10,c,0,11,0,0,c,0,0,31,14,c,7,0,54.6,45.4,38.8,6.6,c,0,15.9,0,0,c,0,0,44.9,20.3,c,10.1,0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CPPO at 31 March,330,215,115,74,41,10,c,19,0,c,6,c,c,34,28,0,c,c,65.2,34.8,22.4,12.4,8.7,c,16.5,0,c,5.2,c,c,29.6,24.3,0,c,c
202021,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CPPO at 31 March,301,185,116,85,31,11,c,10,c,c,c,c,c,38,35,c,8,c,61.5,38.5,28.2,10.3,9.5,c,8.6,c,c,c,c,c,32.8,30.2,c,6.9,c
202021,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CPPO at 31 March,600,371,229,177,52,14,c,59,c,c,c,c,c,79,40,6,15,c,61.8,38.2,29.5,8.7,6.1,c,25.8,c,c,c,c,c,34.5,17.5,2.6,6.6,c
202021,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CPPO at 31 March,103,60,43,33,10,c,0,8,0,c,c,c,0,12,9,c,c,0,58.3,41.7,32,9.7,c,0,18.6,0,c,c,c,0,27.9,20.9,c,c,0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CPPO at 31 March,688,458,230,148,82,39,c,25,0,c,7,9,0,82,46,6,12,0,66.6,33.4,21.5,11.9,17,c,10.9,0,c,3,3.9,0,35.7,20,2.6,5.2,0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CPPO at 31 March,76,45,31,25,6,c,0,c,0,0,c,0,0,12,10,0,0,c,59.2,40.8,32.9,7.9,c,0,c,0,0,c,0,0,38.7,32.3,0,0,c
