LA,LA Name,LineNumber,CYPServiceDescription,ReportGroup,OwnProvision,PrivateProvision,OtherPublic,Voluntary,TotalExpenditure,Income,NetCurrentExpenditure,GovGrantsInsideAEF,GovGrantsOutsideAEF,LEANetRevenueExpenditure
358,Trafford,8,8 Special guardianship support,CHILDREN LOOKED AFTER,140809,0,0,0,140809,0,140809,0,0,140809
358,Trafford,9,9 Other children looked after,CHILDREN LOOKED AFTER,296152,61754,217347,0,575253,443,574810,0,0,574810
358,Trafford,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
358,Trafford,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,753454,0,0,0,753454,0,753454,0,0,753454
358,Trafford,12,12  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
358,Trafford,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,1312628,36,0,2503,1315167,7519,1307648,79000,0,1228648
358,Trafford,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,102687,5542,0,0,108229,0,108229,107778,0,451
358,Trafford,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,8400775,2574912,389123,34681,11399491,411027,10988464,202906,0,10785558
358,Trafford,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,1969,0,0,0,1969,0,1969,0,0,1969
358,Trafford,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,2093711,26405,0,3751,2123867,7344,2116523,0,0,2116523
358,Trafford,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,2659924,754562,252000,0,3666486,568742,3097744,92908,0,3004836
358,Trafford,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,48086,52235,0,-28695,71626,48569,23057,0,0,23057
358,Trafford,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,4801721,833202,252000,-24944,5861979,624655,5237324,92908,0,5144416
358,Trafford,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",253948,0,0,0,253948,0,253948,0,0,253948
358,Trafford,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",134367,589153,0,111,723631,149,723482,0,0,723482
358,Trafford,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",19075,1131,0,0,20206,5672,14534,0,0,14534
358,Trafford,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",4846811,104635,55618,0,5007064,266558,4740506,531724,0,4208782
358,Trafford,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
358,Trafford,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,5254201,694919,55618,111,6004849,272379,5732470,531724,0,5200746
358,Trafford,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,1292796,31345,0,0,1324141,277436,1046705,0,0,1046705
358,Trafford,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,2940886,30000,19433,0,2990319,704965,2285354,0,0,2285354
358,Trafford,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,4233682,61345,19433,0,4314460,982401,3332059,0,0,3332059
358,Trafford,30,30 Youth Justice,YOUTH JUSTICE,,,,,2032029,977839,1054190,,,
358,Trafford,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
358,Trafford,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,37098474,4093513,33004961,,,
358,Trafford,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,37098474,4093513,33004961,,,
358,Trafford,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,197838,,,,,
358,Trafford,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,36853,,,,,
359,Wigan,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,2627672,151351,1303322,655563,4737908,1103,4736805,0,0,4736805
359,Wigan,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,0,0,0,0,0,0,0,0,0,0
359,Wigan,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,2571831,4135,0,509,2576475,64983,2511492,0,0,2511492
359,Wigan,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,5199503,155486,1303322,656072,7314383,66086,7248297,0,0,7248297
359,Wigan,5,5 Residential care,CHILDREN LOOKED AFTER,3389532,16689,0,5224881,8631102,323072,8308030,0,0,8308030
359,Wigan,6,6 Fostering services,CHILDREN LOOKED AFTER,5883016,0,0,2341468,8224484,120744,8103740,0,0,8103740
359,Wigan,7,7 Adoption services,CHILDREN LOOKED AFTER,666885,370012,0,243409,1280306,193851,1086455,0,45622,1040833
359,Wigan,8,8 Special guardianship support,CHILDREN LOOKED AFTER,30,709472,0,0,709502,0,709502,0,0,709502
359,Wigan,9,9 Other children looked after,CHILDREN LOOKED AFTER,289200,71971,0,0,361171,107486,253685,0,0,253685
359,Wigan,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
359,Wigan,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,971740,0,0,0,971740,136,971604,0,0,971604
359,Wigan,12,12  Education of looked after children,CHILDREN LOOKED AFTER,51163,0,0,0,51163,0,51163,0,0,51163
359,Wigan,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,42163,0,0,0,42163,253,41910,0,0,41910
359,Wigan,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,64569,0,0,0,64569,99,64470,0,0,64470
359,Wigan,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,11358298,1168144,0,7809758,20336200,745641,19590559,0,45622,19544937
359,Wigan,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,274586,0,0,0,274586,70804,203782,0,0,203782
359,Wigan,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,7458178,0,0,0,7458178,0,7458178,0,25500,7432678
359,Wigan,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,2645428,96740,40929,73443,2856540,377242,2479298,0,0,2479298
359,Wigan,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,166495,0,0,0,166495,67628,98867,0,0,98867
359,Wigan,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,10270101,96740,40929,73443,10481213,444870,10036343,0,25500,10010843
359,Wigan,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",939836,0,0,0,939836,4569,935267,0,0,935267
359,Wigan,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",1645070,0,0,0,1645070,53892,1591178,0,0,1591178
359,Wigan,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
359,Wigan,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",4026498,175900,0,0,4202398,332935,3869463,439950,0,3429513
359,Wigan,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
